timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,attack
280,0.980481199,0.15217543,1,1,1,0.611338137,0.845844301,0.388616554,0.995516499,1,1,1,1,1,1,1,0.121138373,0.000108992,0.065866953,0.5,0.5,0.5,0.5,0,0,0,0.227828742,0,0.001057327,1,0,1,1,0,0.18872799,0.473764508,0.279260747,0.388520705,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
281,0.946636497,0.153001592,1,1,1,0.619435259,0.849858368,0.416161898,0.994717878,1,1,1,1,1,1,1,0.121138373,0.000108992,0.068797938,0.5,0.5,0.5,0.5,0,0,0,0.227828742,0,0.002599178,1,0,1,1,0,0.18872799,0.473764508,0.279260747,0.388520705,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000183861,1,0,1,0
282,0.920193395,0.152778313,1,1,1,0.619435259,0.854274593,0.435102429,0.995825734,1,1,1,1,1,1,1,0.121138373,0.000108992,0.076522929,0.5,0.5,0.5,0.5,0,0,0,0.2272016,0,0.002202645,1,0,1,1,0,0.18872799,0.473764508,0.279260747,0.388520705,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000183861,1,0,1,0
283,0.976899677,0.15291228,1,1,1,0.619435259,0.854073514,0.468080143,0.995336146,1,1,1,1,1,1,1,0.121138373,0.000108992,0.0812715,0.5,0.5,0.5,0.5,0,0,0,0.2272016,0,0.00191633,1,0,1,1,0,0.18872799,0.473764508,0.279260747,0.388520705,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000183861,1,0,1,0
284,0.922939036,0.152800612,1,1,1,0.625218402,0.855679015,0.497692631,0.9940222,1,1,1,1,1,1,1,0.121138373,0.000108992,0.088383066,0.5,0.5,0.5,0.5,0,0,0,0.228454662,0,0.001431748,1,0,1,1,0,0.18872799,0.473764508,0.279260747,0.388906597,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000183861,1,0,1,0
285,0.976899677,0.151706459,1,1,1,0.627532381,0.855478562,0.523315043,0.994073672,1,1,1,1,1,1,1,0.121138373,0.000108992,0.093608751,0.5,0.5,0.5,0.5,0,0,0,0.230334867,0,0.001123378,1,0,1,1,0,0.18872799,0.476801325,0.279260747,0.388906597,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,0.000183861,1,0,1,0
286,0.951113166,0.152242443,1,1,1,0.627532381,0.855478562,0.546918507,0.994485851,1,1,1,1,1,1,1,0.121138373,0.000108992,0.101969971,0.5,0.5,0.5,0.5,0,0,0,0.230334867,0,0.000991219,1,0,1,1,0,0.187693638,0.475452067,0.279260747,0.388906597,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
287,0.914821205,0.151170589,1,1,1,0.633315524,0.857887754,0.568839452,0.994382907,1,1,1,1,1,1,1,0.121138373,0.000108992,0.105877876,0.5,0.5,0.5,0.5,0,0,0,0.230334867,0,0.00167401,1,0,1,1,0,0.185108567,0.475957545,0.279260747,0.388906597,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
288,0.981674916,0.151885139,1,1,1,0.633315524,0.860697851,0.586530095,0.994125144,1,1,1,1,1,1,1,0.121138373,0.000108992,0.110649192,0.5,0.5,0.5,0.5,0,0,0,0.230334867,0,0.00198238,1,0,1,1,0,0.185108567,0.476801325,0.279260747,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
289,0.933564137,0.155145243,1,1,1,0.642567831,0.857887128,0.605374422,0.994717878,1,1,1,1,1,1,1,0.121138373,0.000108992,0.116442922,0.5,0.5,0.5,0.5,0,0,0,0.230334867,0,0.001607959,1,0,1,1,0,0.184590584,0.476801325,0.279260747,0.388713818,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
290,0.958455128,0.154408336,1,1,1,0.642567831,0.860697851,0.621959389,0.994125144,1,1,1,1,1,1,1,0.121138373,0.000108992,0.122850134,0.5,0.5,0.5,0.5,0,0,0,0.230334867,0,0.001806169,1,0,1,1,0,0.184590584,0.476801325,0.279260747,0.389164304,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
291,0.967229549,0.15527921,1,1,1,0.648354584,0.866718951,0.631621872,0.99464067,1,1,1,1,1,1,1,0.121138373,0.000108992,0.12982539,0.5,0.5,0.5,0.5,0,0,0,0.230334867,0,0.001850222,1,0,1,1,0,0.184590584,0.476801325,0.279260747,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
292,0.914104789,0.157132513,1,1,1,0.648354584,0.866718951,0.650418192,0.99489803,1,1,1,1,1,1,1,0.121138373,0.000108992,0.134074099,0.5,0.5,0.5,0,0,0,0,0.230334867,0,0.001806169,1,0,1,1,0,0.184590584,0.476801325,0.279260747,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
293,0.97785465,0.155636514,1,1,1,0.648354584,0.865915888,0.666666542,0.994692142,1,1,1,1,1,1,1,0.180337888,0.050653956,0.140026885,0.5,0.5,0.5,1,1,0,0,0.230804918,0,0.002290865,1,0,1,1,0,0.184590584,0.478825869,0.279260747,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
294,0.941801433,0.157020902,1,1,1,0.654137727,0.858690818,0.679742259,0.995671318,1,1,1,1,1,1,1,0.198599951,0.243460483,0.146774901,0.5,0.5,0.5,1,1,0,0,0.231902112,0,0.002422967,1,0,1,1,0,0.187693638,0.478825869,0.279260747,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
295,0.915418157,0.157244238,1,1,1,0.654137727,0.859493255,0.69200072,0.994537323,1,1,1,1,1,1,1,0.295236724,0.396267043,0.150682862,0.5,0.5,0.5,1,1,0,0,0.231902112,0,0.001189486,1,0,1,1,0,0.184074215,0.478825869,0.282339899,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
296,0.974034571,0.155323866,1,1,1,0.661076054,0.860295693,0.702384444,0.996032024,1,1,1,1,1,1,1,0.483412002,0.946730326,0.153500227,0.5,0.25,0.5,1,1,0,0,0.234096499,0,0.000925111,1,0,1,1,0,0.184074215,0.479500498,0.282339899,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
297,0.921984249,0.154877251,1,1,1,0.661076054,0.865915888,0.712383356,0.994821023,1,1,1,1,1,1,1,0.661391145,0.9891281,0.153068492,0.5,1,0.5,0,1,0,0,0.234096499,0,0,1,0,1,1,0,0.185108567,0.479501156,0.27874809,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
298,0.976063982,0.154988919,1,1,1,0.661076054,0.866116967,0.723103697,0.995516499,1,1,1,1,1,1,1,0.863034586,0.969645627,0.151864275,0.5,1,0.5,0.5,1,0,0,0.234096499,0,0.000418474,1,0,1,1,0,0.186142918,0.479501156,0.281314583,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
299,0.954694502,0.156596643,1,1,1,0.668017992,0.865514982,0.732910203,0.9940222,1,1,1,1,1,1,1,0.982042544,0.953078933,0.154931571,0.5,1,0.5,0.5,1,0,0,0.234096499,0,0.004207195,1,0,1,1,0,0.184590584,0.480850414,0.281314583,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
300,0.916015108,0.157244181,1,1,1,0.668017992,0.867522015,0.737621519,0.995516499,1,1,1,1,1,1,1,0.98067294,0.951879995,0.154977064,0.5,1,0.5,0.5,1,0,0,0.234096499,0,0.008546606,1,0,1,1,0,0.184590584,0.480850414,0.281314583,0.388778078,0.000146134,0.000191031,0.000168563,0,0,1,0.005763319,0,0.007624307,7.35E-05,1,0,1,0
301,0.976183447,0.155413178,1,1,1,0.668017992,0.868325079,0.747524229,0.994125144,1,1,1,1,1,0.5,1,0.981966244,0.952643129,0.153136619,0.5,1,0.5,0.5,1,0,0,0.234096499,0,0.010859469,1,0,1,1,0,0.184590584,0.480850414,0.281314583,0.388778078,0.000146134,0,0.000168563,0,0,1,0.005763319,0,0.007624307,7.35E-05,1,0,1,0
302,0.938578119,0.155189899,1,1,1,0.676115114,0.868325079,0.75598502,0.994176616,1,1,1,1,1,0,1,0.977172629,0.951062837,0.153250239,0.5,1,0.5,0.5,1,0,0,0.234096499,0,0.017754063,1,0,1,1,0,0.184590584,0.480850414,0.281314583,0.388778078,0.000146134,0.000286547,0.000168563,0,0,1,0.005763319,0,0.007624307,7.35E-05,1,0,1,0
303,0.928012843,0.15639572,1,1,1,0.669173177,0.785226756,0.787231832,0.994743614,1,1,1,1,1,0,1,0.978085857,0.95237046,0.156385718,0.5,1,0.5,0.5,1,0,0,0.235349562,0,0.020749775,1,0,1,1,0,0.181488337,0.481862686,0.281314583,0.388778078,0.000146134,9.55E-05,0.000168563,0,0,1,0.005763319,0,0.007624307,7.35E-05,1,0,1,0
304,0.975705774,0.15744516,1,1,1,0.678429093,0.562825657,0.815642628,0.99531041,1,1,1,1,1,0,1,0.979455461,0.952643129,0.160248186,0.5,1,0.5,0.5,1,0,0,0.237229766,0,0.027380051,1,0,1,1,0,0.178386089,0.483550246,0.281314583,0.388778078,0.000146134,9.55E-05,0.000168563,0,0,1,0.005763319,0,0.007624307,7.35E-05,1,0,1,0
305,0.916731338,0.156663655,1,1,1,0.678429093,0.412684651,0.823766803,0.994743614,1,1,1,1,1,0,1,0.98150963,0.951171735,0.160498117,0.5,1,0.5,0.5,1,0,0,0.237229766,0,0.032710681,1,0,1,1,0,0.178386089,0.484225533,0.281314583,0.388778078,0.000146134,9.55E-05,0.000168563,0,0,1,0.005794658,0,0.007624307,7.35E-05,1,0,1,0
306,0.976063982,0.159544155,1,1,1,0.678429093,0.265555448,0.82194026,0.994382907,1,1,1,1,1,0,1,0.982042544,0.951662199,0.158066993,0.5,1,0.5,0.5,1,0,0,0.237229766,0,0.038459785,1,0,1,1,0,0.174766666,0.484225533,0.281314583,0.389421676,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
307,0.947830213,0.157489816,1,1,1,0.681898257,0.182456499,0.81549823,0.9940222,1,1,1,1,1,0,1,0.980292151,0.951825546,0.16161146,0.5,1,0.5,0.5,1,0,0,0.238797011,0,0.044935847,1,0,1,1,0,0.177093553,0.484225533,0.281314583,0.388649224,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
308,0.913030351,0.156574343,1,1,1,0.685367421,0.147732441,0.808672325,0.994176616,1,1,1,1,1,0,1,0.980977191,0.951335081,0.161475093,0.5,1,0.5,0.5,1,0,0,0.238797011,0,0.048416198,1,0,1,1,0,0.180971161,0.486587063,0.281314583,0.388778078,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
309,0.979346936,0.157288837,1,1,1,0.685367421,0.135688361,0.80434582,0.993867382,1,1,1,1,1,0,1,0.983412148,0.951771097,0.160861668,0.5,1,0.5,0.5,1,0,0,0.236916806,0,0.052843715,1,0,1,1,0,0.180971161,0.485237805,0.281314583,0.388778078,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
310,0.9314749,0.159566455,1,1,1,0.685367421,0.126455632,0.79545221,0.993712965,1,1,1,1,1,0,1,0.983260023,0.950790167,0.161338782,0.5,1,0.5,0.5,1,0,0,0.236916806,0,0.058747032,1,0,1,1,0,0.180971161,0.485237805,0.281314583,0.388778078,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
311,0.957440329,0.157333549,1,1,1,0.692309358,0.11300713,0.78617435,0.993712965,1,1,1,1,1,0,1,0.984933878,0.951607751,0.162452125,0.5,1,0.5,0.5,1,0,0,0.238482829,0,0.061037898,1,0,1,1,0,0.180971161,0.484562518,0.281314583,0.388778078,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
312,0.967766861,0.157623784,1,1,1,0.692309358,0.108389826,0.780117319,0.994125144,1,1,1,1,1,0,1,0.981738056,0.951117286,0.16277024,0.5,1,0.5,0.5,1,0,0,0.237542726,0,0.069474458,1,0,1,1,0,0.180971161,0.484562518,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
313,0.916313491,0.157087914,1,1,1,0.692309358,0.108389826,0.774636942,0.993944791,1,1,1,1,1,0,1,0.973976569,0.950817392,0.163360975,0.5,1,0.5,0.5,1,0,0,0.238482829,0,0.075421771,1,0,1,1,0,0.180971161,0.48557479,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
314,0.976541469,0.156150084,1,1,1,0.692309358,0.106181713,0.767954873,0.993352259,1,1,1,1,1,0,1,0.979303098,0.951852983,0.165792042,0.5,1,0.5,0.5,1,0,0,0.240520125,0,0.079739184,1,0,1,1,0,0.182005512,0.486924048,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
315,0.942816231,0.158494658,1,1,1,0.696933707,0.100360439,0.7628113,0.993480939,1,1,1,1,1,0,1,0.980977191,0.95138953,0.169018337,0.5,1,0.5,0.5,1,0,0,0.241303136,0,0.081347201,1,0,1,1,0,0.180454792,0.48793632,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
316,0.918223623,0.158673281,1,1,1,0.696933707,0.0979525,0.757282915,0.992965816,1,1,1,1,1,0,1,0.983260023,0.950790167,0.167745994,0.5,1,0.5,0.5,1,0,0,0.241303136,0,0.081545467,1,0,1,1,0,0.182005512,0.489286894,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
317,0.975287927,0.157333549,1,1,1,0.700406481,0.100762598,0.753004606,0.993764438,1,1,1,1,1,0,1,0.981585693,0.951117073,0.165814732,0.5,1,0.5,0.5,1,0,0,0.241617318,0,0.09134761,1,0,1,1,0,0.176835369,0.489117743,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
318,0.924013474,0.158494601,1,1,1,0.700406481,0.094539792,0.749351146,0.99178055,1,1,1,1,1,0,1,0.983260023,0.950626821,0.166746271,0.5,1,0.5,0.5,1,0,0,0.241617318,0,0.097625406,1,0,1,1,0,0.176835369,0.488948593,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
319,0.977257699,0.160928543,1,1,1,0.700406481,0.090325272,0.744640017,0.993248912,1,1,1,1,1,0,1,0.980977191,0.950844616,0.167382443,0.5,1,0.5,0.5,1,0,0,0.241930278,0,0.103837208,1,0,1,1,0,0.176317386,0.486924048,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
320,0.957798537,0.162290632,1,1,1,0.700406481,0.092532758,0.738823212,0.9940222,1,1,1,1,1,0,1,0.980977191,0.952534232,0.169677199,0.5,1,0.5,0.5,1,0,0,0.241146656,0,0.109828631,1,0,1,1,0,0.176317386,0.48793632,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
321,0.916731338,0.160660608,1,1,1,0.708503603,0.093536275,0.734304301,0.994125144,1,1,1,1,1,0,1,0.982955772,0.950844829,0.16872297,0.5,1,0.5,0.5,1,0,0,0.241617318,0,0.114322256,1,0,1,1,0,0.179936809,0.48793632,0.281314583,0.389164304,0.000146134,9.55E-05,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
322,0.9794664,0.159923702,1,1,1,0.706189624,0.086309953,0.729977796,0.993352259,1,1,1,1,1,0,1,0.984173251,0.951062837,0.170290681,0.5,1,0.5,0.5,1,0,0,0.241617318,0,0.116502961,1,0,1,1,0,0.178904072,0.490636152,0.281314583,0.389164304,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
323,0.931176332,0.160705264,1,1,1,0.706189624,0.086309953,0.725987908,0.992862671,1,1,1,1,1,0,1,0.980749003,0.950027458,0.171131403,0.5,1,0.5,0.5,1,0,0,0.242870381,0,0.122075853,1,0,1,1,0,0.178386089,0.490636152,0.285422254,0.389164304,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
324,0.942517663,0.159142253,1,1,1,0.713131561,0.090325272,0.722430651,0.993403731,1,1,1,1,1,0,1,0.98310766,0.950081907,0.171517588,0.5,1,0.5,0.5,1,0,0,0.244437626,0,0.125402047,1,0,1,1,0,0.176317386,0.490636152,0.285422254,0.389164304,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
325,0.967886326,0.158628626,1,1,1,0.713131561,0.092332306,0.718632794,0.993403731,1,1,1,1,1,0,1,0.98249892,0.949591442,0.172199196,0.5,1,0.5,0.5,1,0,0,0.244437626,0,0.132627009,1,0,1,1,0,0.173732314,0.490636152,0.285422254,0.389164304,0.000146134,0.000191031,0.000168563,0,0,1,0.00570068,0,0.007624307,7.35E-05,1,0,1,0
326,0.915597074,0.159008229,1,1,1,0.713131561,0.088316986,0.714546702,0.993764438,1,1,1,1,1,0,1,0.982955772,0.949482119,0.172812735,0.5,1,0.5,0.5,1,0,0,0.244751197,0.116371216,0.138772589,1,1,1,1,1,0.173732314,0.490636152,0.275154678,0.377453188,0.113583241,0.551650219,0.044332066,0,0,1,0.139979958,0.265151507,0.135453051,7.35E-05,1,0,1,0
327,0.985256437,0.158115055,1,1,1,0.71544193,0.090726178,0.712527754,0.992888608,1,1,1,1,1,0,1,0.983107898,0.949645891,0.174266769,0.5,1,0.5,0.5,1,0,0,0.282512995,0.664684807,0.13943344,1,1,1,1,1,0.173732314,0.497385073,0.207392526,0.340840199,0.657387472,0.571183124,0.454277362,0,0,1,0.634592333,0.939393973,0.691702891,7.35E-05,1,0,1,0
328,0.940070404,0.156418019,1,1,1,0.711972767,0.091328162,0.70776843,0.992141257,1,1,1,1,1,0,1,0.983716399,0.949019092,0.172017449,0.5,1,0.5,0.5,1,0,0,0.305859686,0.654739524,0.139896024,1,1,1,1,1,0.184074215,0.516281262,0.209446362,0.644102762,0.652491696,0.558193016,0.455794353,0,0,1,0.660527444,0.939393973,0.724065412,7.35E-05,1,0,1,0
329,0.944487434,0.159946115,1,1,1,0.712552164,0.088719144,0.703778355,0.992888608,1,1,1,1,1,0,1,0.981129316,0.950326927,0.169972623,0.5,1,0.5,0.5,1,0,0,0.304606624,0.653822,0.141988622,1,1,1,1,1,0.205790754,0.518981093,0.178645238,0.727752324,0.65124951,0.561918111,0.461694053,0,0,1,0.661279345,0.924242427,0.724957431,7.35E-05,1,0,1,0
330,0.972959947,0.161598438,1,1,1,0.723539052,0.092131226,0.699644256,0.993764438,1,1,1,1,1,0,1,0.985238129,0.950136143,0.171313094,0.5,1,0.5,0.5,1,0,0,0.298025907,0.652720914,0.147715728,1,1,1,1,1,0.221302799,0.511894529,0.158110087,0.6961586,0.649788416,0.556569276,0.466245288,0,0,1,0.660558724,0.924242427,0.724470921,7.35E-05,1,0,1,0
331,0.917387929,0.162112008,1,1,1,0.718914704,0.090726178,0.696663841,0.99273399,1,1,1,1,1,0,1,0.986912459,0.950190805,0.175380112,0.5,1,0.5,0.5,1,0,0,0.298025907,0.653712034,0.14769373,1,1,1,1,1,0.236814843,0.507507796,0.122690236,0.558458146,0.651030602,0.558479585,0.4633797,0,0,1,0.660026176,0.904040365,0.72438992,7.35E-05,1,0,1,0
332,0.977615907,0.160414973,1,1,1,0.718914704,0.090324646,0.69382745,0.993480939,1,1,1,1,1,0,1,0.984173013,0.949155426,0.178651901,0.5,1,0.5,0.5,1,0,0,0.29551856,0.654702869,0.151878985,1,1,1,1,1,0.246638761,0.498734331,0.095995181,0.436522676,0.650336255,0.550742789,0.464222458,0,0,1,0.659963616,0.904040365,0.723821904,7.35E-05,1,0,1,0
333,0.949620881,0.158874261,1,1,1,0.718914704,0.089923114,0.690222186,0.993403731,1,1,1,1,1,0,1,0.983716637,0.949482332,0.175698226,0.5,1,0.5,0.5,1,0,0,0.297711725,0.65529021,0.155116959,1,1,1,1,1,0.254911959,0.492491546,0.073922057,0.324560806,0.651541672,0.562730018,0.464390983,0,0,1,0.661153832,0.904040365,0.724917184,7.35E-05,1,0,1,0
334,0.91637313,0.162424599,1,1,1,0.724697847,0.085909047,0.687049365,0.992759525,1,1,1,1,1,0,1,0.984249076,0.950299915,0.17356247,0.5,1,0.5,0.5,1,0,0,0.306173869,0.684208537,0.156218339,1,1,1,1,1,0.261632823,0.482368823,0.041067097,0.245286644,0.679453523,0.603562963,0.474757721,0,1,1,0.693854489,1,0.759794266,7.35E-05,1,0,1,0
335,0.979585679,0.163094494,1,1,1,0.720069889,0.090325272,0.684068951,0.993764438,1,1,1,1,1,0,1,0.979455461,0.949373434,0.175561859,0.5,1,0.5,0.5,1,0,0,0.31494775,0.748064079,0.157473932,1,1,1,1,1,0.265252246,0.457060698,0.018479713,0.188983976,0.746821747,0.675820482,0.503413397,0,1,1,0.763327718,0.805555472,0.833198267,7.35E-05,1,0,1,0
336,0.929326025,0.161062568,1,1,1,0.720069889,0.090325272,0.681472786,0.993764438,1,1,1,1,1,0,1,0.983412148,0.950381376,0.177288627,0.5,1,0.5,0.5,1,0,0,0.327483875,0.814158162,0.158575255,1,1,1,1,1,0.262667174,0.451831502,0.020535151,0.133903862,0.813422655,0.765366378,0.711504345,0.352118455,1,1,0.843888849,0.494949563,0.881701928,7.35E-05,1,0,1,0
337,0.952366708,0.161576138,1,1,1,0.720069889,0.090325272,0.67820395,0.992836734,1,1,1,1,1,0,1,0.981585693,0.949972584,0.178969959,0.5,1,0.5,0.5,1,0,0,0.349733373,0.886784878,0.16031543,1,1,1,1,1,0.264217895,0.446431839,0.039013262,0.091757282,0.884517438,0.829266052,0.895996625,0.744273146,1,1,0.938169533,0.77272728,0.95052332,7.35E-05,1,0,1,0
338,0.971050001,0.160325661,1,1,1,0.723539052,0.090325272,0.674839099,0.992991552,1,1,1,1,1,0,1,0.981509868,0.949972584,0.178220167,0.5,1,0.5,0.5,1,0,0,0.36728297,0.938309688,0.164015988,1,1,1,1,1,0.264217895,0.436983086,0.069814386,0.060871249,0.937527551,0.873824391,0.999072848,0.992905043,1,1,0.998308516,0.979797781,0.998540471,7.35E-05,1,0,1,0
339,0.91189646,0.161687749,1,1,1,0.723539052,0.090325272,0.671474061,0.992888608,1,1,1,1,1,0,1,0.983412148,0.950081907,0.180151429,0.5,1,0.5,0.5,1,0,0,0.392353386,0.938309688,0.165249584,1,1,1,1,1,0.264217895,0.435633829,0.111910003,0.038736248,0.937271589,0.888294879,0.998904323,0.992905043,1,1,1,0.954545519,0.999756998,7.35E-05,1,0,1,0
340,0.976541469,0.160906244,1,1,1,0.723539052,0.090325272,0.667676203,0.994125144,1,1,1,1,1,0,1,0.980368214,0.950354151,0.182627989,0.5,1,0.5,0.5,1,0,0,0.417423802,0.938309688,0.165315692,1,1,1,1,1,0.267320949,0.432260026,0.145790278,0.022971499,0.938696769,0.87783583,1,0.992905043,1,1,1,0.979797781,1,7.35E-05,1,0,1,0
341,0.940726995,0.163630421,1,1,1,0.731639785,0.08912005,0.666089887,0.99211532,1,1,1,1,1,0,1,0.978694359,0.949645891,0.182673426,0.5,1,0.5,0.5,1,0,0,0.441867686,0.940291357,0.167430288,1,1,1,1,1,0.270424003,0.428884908,0.166325429,0.014928258,0.9394276,0.888677046,0.999578555,0.993310284,1,1,0.998809783,0.873737273,0.998296963,7.35E-05,1,0,1,0
342,0.926102711,0.163675076,1,1,1,0.731639785,0.088719144,0.663301691,0.993352259,1,1,1,1,1,0,1,0.979150973,0.94871941,0.182491622,0.5,1,0.5,0.5,1,0,0,0.468975398,0.941098915,0.168751933,1,1,1,1,1,0.270424003,0.422305138,0.186857375,0.009587546,0.941034633,0.900186399,0.998904323,0.992905043,1,1,0.997024263,0.843434338,0.997242436,7.35E-05,1,0,1,0
343,0.976899491,0.162067352,1,1,1,0.731639785,0.089522208,0.660609698,0.994382907,1,1,1,1,1,0,1,0.980977191,0.949536994,0.183468655,0.5,1,0.5,0.5,1,0,0,0.492635661,0.944254694,0.170051522,1,1,1,1,1,0.274043427,0.419774457,0.200205704,0.004890291,0.943519005,0.898324038,0.997555857,0.999594601,1,1,0.993108943,0.449494925,0.992619327,7.35E-05,1,0,1,0
344,0.918342902,0.162714891,1,1,1,0.731639785,0.089522208,0.656908043,0.992708053,1,1,1,1,1,0,1,0.976335464,0.949536994,0.183695839,0.5,1,0.5,0.5,1,0,0,0.51143832,0.945098907,0.17152738,1,1,1,1,1,0.274559796,0.41673764,0.200205704,0.002316452,0.943519005,0.901619243,0.994100234,0.992093929,1,1,0.992294481,0.429292863,0.991808309,7.35E-05,1,0,1,0
345,0.976422004,0.162513911,1,1,1,0.731639785,0.091529242,0.654360073,0.992836734,1,1,1,1,1,0,1,0.978237982,0.948174497,0.184332011,0.5,1,0.5,0.5,1,0,0,0.533374858,0.945282183,0.172650757,1,1,1,1,1,0.276628498,0.415218573,0.208417842,0.001415609,0.944322806,0.896270408,0.988284863,1,1,1,0.992576395,0.449494925,0.994322365,7.35E-05,1,0,1,0
346,0.951590653,0.16311685,1,1,1,0.733374366,0.091529242,0.651668079,0.992939879,1,1,1,1,1,0,1,0.981585693,0.947792929,0.182946047,0.5,1,0.5,0.5,1,0,0,0.561422672,0.944988656,0.170602269,1,1,1,1,1,0.274559796,0.414374793,0.212525513,0.000643458,0.943591974,0.903720597,0.988284863,0.999594601,1,1,0.990665948,0.469696986,0.992578574,7.35E-05,1,0,1,0
347,0.91702972,0.159767435,1,1,1,0.735108948,0.093937181,0.648014807,0.992862671,1,1,1,1,1,0,1,0.981585693,0.949754789,0.182037254,0.5,1,0.5,0.5,1,0,0,0.581792576,0.945795928,0.169390728,1,1,1,1,1,0.27921357,0.41673764,0.214579348,0.000643458,0.946076347,0.89746463,0.988284863,0.992296786,1,1,0.990822546,0.464646471,0.992781329,7.35E-05,1,0,1,0
